Domain,Base Domain,Canonical URL,Live,Redirect,Redirect To,Valid HTTPS,Defaults to HTTPS,Downgrades HTTPS,Strictly Forces HTTPS,HTTPS Bad Chain,HTTPS Bad Hostname,HTTPS Expired Cert,HTTPS Self Signed Cert,HSTS,HSTS Header,HSTS Max Age,HSTS Entire Domain,HSTS Preload Ready,HSTS Preload Pending,HSTS Preloaded,Base Domain HSTS Preloaded,Domain Supports HTTPS,Domain Enforces HTTPS,Domain Uses Strong HSTS,Unknown Error,Local Errors,Local Start Time,Local End Time,Local Duration,Lambda Request ID,Lambda Log Group Name,Lambda Log Stream Name,Lambda Start Time,Lambda End Time,Lambda Memory Limit,Lambda Measured Duration
amtrakoig.gov,amtrakoig.gov,https://amtrakoig.gov,True,False,,True,True,False,True,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False,,2018-04-28T06:11:49.30635Z,2018-04-28T06:11:51.614123Z,2.307773,097cffde-4aab-11e8-bde0-dd5e75823792,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]514aeef4324a412f96b35abdb7ec7d51,2018-04-28T06:11:49.41281Z,2018-04-28T06:11:51.612983Z,128,2.200173
anchorit.gov,anchorit.gov,https://anchorit.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,False,True,True,True,False,,2018-04-28T06:12:16.051256Z,2018-04-28T06:12:31.092056Z,15.040800,196236c7-4aab-11e8-ad00-09327f4115b9,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]73a214d8c6b44580941f7174539b3a60,2018-04-28T06:12:16.0567Z,2018-04-28T06:12:31.082168Z,128,15.025468
anl.gov,anl.gov,http://www.anl.gov,True,False,,True,False,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False,False,,2018-04-28T06:15:10.90123Z,2018-04-28T06:15:13.416232Z,2.515002,819a3533-4aab-11e8-8a82-ed5f9a177019,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]103f0a0509234f119a1bb5ae0648d0ec,2018-04-28T06:15:10.910192Z,2018-04-28T06:15:13.399067Z,128,2.488875
annualcreditreport.gov,annualcreditreport.gov,http://annualcreditreport.gov,True,True,https://www.consumer.ftc.gov/articles/0155-free-credit-reports,True,False,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,False,False,True,True,True,False,,2018-04-28T06:22:38.005776Z,2018-04-28T06:22:41.278751Z,3.272975,8c19040b-4aac-11e8-970d-d9821ec60473,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]c115761cd3904577a0cb133d1a38c122,2018-04-28T06:22:38.019344Z,2018-04-28T06:22:41.272314Z,128,3.252970
anstaskforce.gov,anstaskforce.gov,https://anstaskforce.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=63072000; includeSubDomains; preload,63072000,True,True,False,True,True,True,True,True,False,,2018-04-28T06:19:36.485159Z,2018-04-28T06:19:38.621193Z,2.136034,1fef31c8-4aac-11e8-87fd-d1902bdbac1f,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]e993a21dead149cfa98f4a88fe52af81,2018-04-28T06:19:36.54993Z,2018-04-28T06:19:38.616471Z,128,2.066541
aoa.gov,aoa.gov,http://aoa.gov,True,True,https://www.acl.gov/,False,False,False,True,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False,,2018-04-28T06:16:40.461347Z,2018-04-28T06:16:45.580364Z,5.119017,b7034db5-4aab-11e8-a6a2-ed3dd48bf2ac,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]c115761cd3904577a0cb133d1a38c122,2018-04-28T06:16:40.535918Z,2018-04-28T06:16:45.575403Z,128,5.039485
aoc.gov,aoc.gov,https://aoc.gov,True,False,,True,True,False,True,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False,,2018-04-28T06:26:47.655455Z,2018-04-28T06:26:54.881236Z,7.225781,20e7580a-4aad-11e8-9f0d-b9c98215b770,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]7c4e0b86c60340e399f6ce3957c10bb8,2018-04-28T06:26:47.663044Z,2018-04-28T06:26:54.857853Z,128,7.194809
ap.gov,ap.gov,http://ap.gov,True,True,https://www.bis.doc.gov/index.php/other-areas/additional-protocol-ap,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False,,2018-04-28T06:13:20.083943Z,2018-04-28T06:13:31.094085Z,11.010142,3f8cdfe2-4aab-11e8-a1ac-b7a0bedefbe3,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]3b3ea31a130c43aab832543084e2134b,2018-04-28T06:13:20.113014Z,2018-04-28T06:13:31.093372Z,128,10.980358
app.gov,app.gov,https://app.gov,True,True,https://apps.gov/,True,True,False,True,False,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True,False,,2018-04-28T06:22:47.247571Z,2018-04-28T06:22:49.35369Z,2.106119,919b3ba3-4aac-11e8-970d-d9821ec60473,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]74c8137de9dc4e39b2f95b848119a772,2018-04-28T06:22:47.256553Z,2018-04-28T06:22:49.349661Z,128,2.093108
applicationmanager.gov,applicationmanager.gov,https://applicationmanager.gov,True,True,https://login.usajobs.gov/Access/Transition,True,True,False,True,False,False,False,False,True,max-age=31536000 ; includeSubDomains ; preload,31536000,True,True,False,True,True,True,True,True,False,,2018-04-28T06:24:33.582247Z,2018-04-28T06:24:37.599261Z,4.017014,d0fc8335-4aac-11e8-9e44-a18b60ae60dc,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]db232b4c8d3b42c68001723785aa8ffc,2018-04-28T06:24:33.59187Z,2018-04-28T06:24:37.594779Z,128,4.002909
apps.gov,apps.gov,https://apps.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True,False,,2018-04-28T06:22:49.067391Z,2018-04-28T06:22:50.618264Z,1.550873,92b0c9dd-4aac-11e8-bb7f-6bb1648214d3,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]103f0a0509234f119a1bb5ae0648d0ec,2018-04-28T06:22:49.076877Z,2018-04-28T06:22:50.613459Z,128,1.536582
arc.gov,arc.gov,https://www.arc.gov,True,False,,True,True,False,False,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False,,2018-04-28T06:11:49.317533Z,2018-04-28T06:11:52.327727Z,3.010194,097f2306-4aab-11e8-b32b-99c28a4af9e3,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]7abd1c2e84bc4f8b9935274aa6c1220a,2018-04-28T06:11:49.411767Z,2018-04-28T06:11:52.324108Z,128,2.912341
archives.gov,archives.gov,https://www.archives.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,False,False,False,False,False,True,True,True,False,,2018-04-28T06:23:53.169693Z,2018-04-28T06:23:54.819086Z,1.649393,b8e6216d-4aac-11e8-a5ae-6bcc65e396a1,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]00b3e2a6d0ef43358bed07710ef787df,2018-04-28T06:23:53.179225Z,2018-04-28T06:23:54.814378Z,128,1.635153
arctic.gov,arctic.gov,https://arctic.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True,False,,2018-04-28T06:24:23.25185Z,2018-04-28T06:24:25.396705Z,2.144855,cad447bb-4aac-11e8-bfba-01a44fc9f79e,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]c164357d87144506bbe643c7d7608c49,2018-04-28T06:24:23.261028Z,2018-04-28T06:24:25.389838Z,128,2.128810
arm.gov,arm.gov,https://www.arm.gov,True,False,,True,True,False,True,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False,,2018-04-28T06:15:11.224219Z,2018-04-28T06:15:13.122258Z,1.898039,81cb7e85-4aab-11e8-81a1-cbcb4f4252cf,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]de0cb6fb638740a98402f78337166a04,2018-04-28T06:15:11.236479Z,2018-04-28T06:15:13.115796Z,128,1.879317
ars-grin.gov,ars-grin.gov,https://www.ars-grin.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains,31536000,False,False,False,False,False,True,True,True,False,,2018-04-28T06:25:12.644724Z,2018-04-28T06:25:34.566244Z,21.921520,e8450d84-4aac-11e8-9f25-2ba6d3199fb8,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]c164357d87144506bbe643c7d7608c49,2018-04-28T06:25:12.656215Z,2018-04-28T06:25:34.549389Z,128,21.893174
arsusda.gov,arsusda.gov,http://arsusda.gov,False,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,,2018-04-28T06:25:30.325388Z,2018-04-28T06:25:31.763358Z,1.437970,f2cecf1e-4aac-11e8-9d0c-ff10ed43b878,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]b97a46c1e01d47f685011e4d37087137,2018-04-28T06:25:30.336515Z,2018-04-28T06:25:31.759132Z,128,1.422617
arts.gov,arts.gov,https://www.arts.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,True,False,False,False,True,True,True,False,,2018-04-28T06:24:17.950571Z,2018-04-28T06:24:19.574474Z,1.623903,c7ab6a01-4aac-11e8-81ee-b7fbe6f8ec63,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]9830389bbbfa43908ee7d4d455619a1f,2018-04-28T06:24:17.977572Z,2018-04-28T06:24:19.559696Z,128,1.582124
asap.gov,asap.gov,https://asap.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536001; includesSubDomains,31536001,False,False,False,False,False,True,True,True,False,,2018-04-28T06:20:17.359571Z,2018-04-28T06:20:20.096361Z,2.736790,3843fc1b-4aac-11e8-accc-3fed25b27397,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]4d02b4009e3745d98cf85d29cdb1441e,2018-04-28T06:20:17.368693Z,2018-04-28T06:20:20.073407Z,128,2.704714
asc.gov,asc.gov,https://www.asc.gov,True,False,,True,True,False,False,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False,,2018-04-28T06:11:49.013485Z,2018-04-28T06:11:51.73426Z,2.720775,09707c9f-4aab-11e8-addd-471c3b230c4f,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]fd1cce7b2c644e26a3b44f3e249cac9f,2018-04-28T06:11:49.320252Z,2018-04-28T06:11:51.727978Z,128,2.407726
asianpacificheritage.gov,asianpacificheritage.gov,http://asianpacificheritage.gov,True,False,,True,False,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False,False,,2018-04-28T06:27:12.694445Z,2018-04-28T06:27:17.172012Z,4.477567,2fd33ac1-4aad-11e8-9cae-1be0cc62d29c,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]542867b005dc4f039da9b43b3be6b332,2018-04-28T06:27:12.7091Z,2018-04-28T06:27:17.167153Z,128,4.458053
askkaren.gov,askkaren.gov,https://askkaren.gov,True,True,https://www.fsis.usda.gov/wps/portal/informational/askkaren,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains; preload;,31536000,True,True,False,True,True,True,True,True,False,,2018-04-28T06:25:31.806981Z,2018-04-28T06:25:34.527973Z,2.720992,f3b0caf0-4aac-11e8-80ed-ed6c903c536e,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]b97a46c1e01d47f685011e4d37087137,2018-04-28T06:25:31.815954Z,2018-04-28T06:25:34.523667Z,128,2.707713
atcreform.gov,atcreform.gov,https://www.atcreform.gov,True,True,https://www.smarterskies.gov/,True,True,False,False,False,False,False,False,False,,,False,False,False,True,True,True,True,False,False,,2018-04-28T06:20:54.433192Z,2018-04-28T06:20:59.48818Z,5.054988,4e5d075d-4aac-11e8-84f5-e302c24b41e8,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]e993a21dead149cfa98f4a88fe52af81,2018-04-28T06:20:54.448231Z,2018-04-28T06:20:59.482747Z,128,5.034516
atf.gov,atf.gov,https://www.atf.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,False,True,True,True,False,,2018-04-28T06:18:25.723379Z,2018-04-28T06:18:27.424135Z,1.700756,f5b9af80-4aab-11e8-a726-afa19961f9bf,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]aae9eb90617e4a8e93e02eda9fa4dac3,2018-04-28T06:18:25.734092Z,2018-04-28T06:18:27.41922Z,128,1.685128
atfonline.gov,atfonline.gov,https://www.atfonline.gov,True,False,,True,True,False,True,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False,,2018-04-28T06:18:26.410917Z,2018-04-28T06:18:28.362603Z,1.951686,f6247f3d-4aab-11e8-8a82-ed5f9a177019,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]33c46ffa90814dc2b1bf8c708dfb0586,2018-04-28T06:18:26.424613Z,2018-04-28T06:18:28.328623Z,128,1.904010
atvsafety.gov,atvsafety.gov,https://atvsafety.gov,True,True,https://www.cpsc.gov/Safety-Education/Safety-Education-Centers/ATV-Safety-Information-Center/,True,True,False,True,False,False,False,False,True,max-age=31536000;includeSubDomains,31536000,True,False,False,False,False,True,True,True,False,,2018-04-28T06:12:17.56537Z,2018-04-28T06:12:20.880442Z,3.315072,1a493bac-4aab-11e8-bba2-b174898624a9,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]f38c543d88b642c8bb164f0bd97a4ce4,2018-04-28T06:12:17.577348Z,2018-04-28T06:12:20.873862Z,128,3.296514
aviationweather.gov,aviationweather.gov,https://aviationweather.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=63072000; includeSubdomains;,63072000,True,False,False,False,False,True,True,True,False,,2018-04-28T06:13:21.519549Z,2018-04-28T06:13:23.469591Z,1.950042,4067fe08-4aab-11e8-acb2-01978c55e0e1,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]40cd613c3d1548069af3e3ba39df0162,2018-04-28T06:13:21.524538Z,2018-04-28T06:13:23.458898Z,128,1.934360
ayudaconmibanco.gov,ayudaconmibanco.gov,https://ayudaconmibanco.gov,True,True,https://www2.helpwithmybank.gov/,True,True,False,True,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False,,2018-04-28T06:20:17.480304Z,2018-04-28T06:20:23.657002Z,6.176698,38567354-4aac-11e8-8750-131a7f3fbb79,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]4271677aa86d49868de13c366afb57b5,2018-04-28T06:20:17.491052Z,2018-04-28T06:20:23.652992Z,128,6.161940
bam.gov,bam.gov,http://bam.gov,False,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,,2018-04-28T06:16:40.602746Z,2018-04-28T06:16:42.198504Z,1.595758,b711a5c6-4aab-11e8-86a2-9df50e7687d2,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]103f0a0509234f119a1bb5ae0648d0ec,2018-04-28T06:16:40.692812Z,2018-04-28T06:16:42.193558Z,128,1.500746
bankanswers.gov,bankanswers.gov,https://bankanswers.gov,True,True,https://www2.helpwithmybank.gov/,True,True,False,True,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False,,2018-04-28T06:20:18.621221Z,2018-04-28T06:20:24.288796Z,5.667575,3904b496-4aac-11e8-8709-abb5b8ed595c,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]00b3e2a6d0ef43358bed07710ef787df,2018-04-28T06:20:18.635332Z,2018-04-28T06:20:24.28375Z,128,5.648418
bankcustomer.gov,bankcustomer.gov,https://bankcustomer.gov,True,True,https://www2.helpwithmybank.gov/,True,True,False,True,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False,,2018-04-28T06:20:18.810338Z,2018-04-28T06:20:23.877937Z,5.067599,39216496-4aac-11e8-98a3-f764cb703069,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]9830389bbbfa43908ee7d4d455619a1f,2018-04-28T06:20:18.820111Z,2018-04-28T06:20:23.873509Z,128,5.053398
bankcustomerassistance.gov,bankcustomerassistance.gov,https://bankcustomerassistance.gov,True,True,https://www2.helpwithmybank.gov/,True,True,False,True,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False,,2018-04-28T06:20:18.959835Z,2018-04-28T06:20:24.093302Z,5.133467,393820e3-4aac-11e8-94b8-5949c2211362,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]103f0a0509234f119a1bb5ae0648d0ec,2018-04-28T06:20:18.968648Z,2018-04-28T06:20:24.088773Z,128,5.120125
bankhelp.gov,bankhelp.gov,https://bankhelp.gov,True,True,https://www2.helpwithmybank.gov/,True,True,False,True,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False,,2018-04-28T06:20:19.362044Z,2018-04-28T06:20:24.141712Z,4.779668,39759ef5-4aac-11e8-865c-87d2d8346d57,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]c115761cd3904577a0cb133d1a38c122,2018-04-28T06:20:19.371167Z,2018-04-28T06:20:24.132643Z,128,4.761476
banknet.gov,banknet.gov,https://banknet.gov,True,False,,True,True,False,True,False,False,False,False,False,,,False,False,False,True,True,True,True,False,False,,2018-04-28T06:20:20.140117Z,2018-04-28T06:20:23.225959Z,3.085842,39ec5515-4aac-11e8-8999-a31504c592b5,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]aae9eb90617e4a8e93e02eda9fa4dac3,2018-04-28T06:20:20.157737Z,2018-04-28T06:20:23.220501Z,128,3.062764
bankruptcy.gov,bankruptcy.gov,http://www.bankruptcy.gov,True,True,http://www.uscourts.gov/services-forms/bankruptcy,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False,,2018-04-28T06:26:30.547415Z,2018-04-28T06:26:47.460733Z,16.913318,16b3f527-4aad-11e8-93ef-9b8889177395,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]b97a46c1e01d47f685011e4d37087137,2018-04-28T06:26:30.561615Z,2018-04-28T06:26:47.451658Z,128,16.890043
bats.gov,bats.gov,https://www.bats.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,False,False,False,False,False,True,True,True,False,,2018-04-28T06:18:27.252187Z,2018-04-28T06:19:08.508883Z,41.256696,f6a324aa-4aab-11e8-820e-d392d164bc85,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]7acc18f3c8f04d26a48615198bf51def,2018-04-28T06:18:27.261824Z,2018-04-28T06:19:08.504359Z,128,41.242535
bbg.gov,bbg.gov,https://www.bbg.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000 ; includeSubDomains ; preload,31536000,True,True,False,False,False,True,True,True,False,,2018-04-28T06:11:51.353388Z,2018-04-28T06:11:55.036641Z,3.683253,0aa99983-4aab-11e8-865c-87d2d8346d57,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]b935828337e946d5acab16cee46d29ee,2018-04-28T06:11:51.371493Z,2018-04-28T06:11:54.996721Z,128,3.625228
bcfp.gov,bcfp.gov,https://bcfp.gov,True,True,https://www.consumerfinance.gov/,True,True,False,False,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False,,2018-04-28T06:12:07.592547Z,2018-04-28T06:12:15.083902Z,7.491355,145778d2-4aab-11e8-b62e-a3b3d4362f59,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]2e37a870f3ef4cf48a1225fbb0aa6360,2018-04-28T06:12:07.613519Z,2018-04-28T06:12:15.073869Z,128,7.460350
bea.gov,bea.gov,https://bea.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,False,True,True,True,False,,2018-04-28T06:13:22.17802Z,2018-04-28T06:13:23.749772Z,1.571752,40cc64dd-4aab-11e8-91de-23e55c9b4c98,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]709c65aa99b741ecae8ef53b549ed97f,2018-04-28T06:13:22.192012Z,2018-04-28T06:13:23.745347Z,128,1.553335
bebest.gov,bebest.gov,http://bebest.gov,False,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,,2018-04-28T06:21:38.927463Z,2018-04-28T06:21:39.957761Z,1.030298,68e2462f-4aac-11e8-b414-45a3618a1ace,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]4d02b4009e3745d98cf85d29cdb1441e,2018-04-28T06:21:38.93633Z,2018-04-28T06:21:39.953367Z,128,1.017037
befoodsafe.gov,befoodsafe.gov,https://befoodsafe.gov,True,True,https://www.fsis.usda.gov/wps/portal/fsis/topics/food-safety-education/teach-others/fsis-educational-campaigns/be-food-safe,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains; preload;,31536000,True,True,False,True,True,True,True,True,False,,2018-04-28T06:25:31.896364Z,2018-04-28T06:25:35.287933Z,3.391569,f3be8638-4aac-11e8-af6f-5ded49d49c0f,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]103f0a0509234f119a1bb5ae0648d0ec,2018-04-28T06:25:31.906308Z,2018-04-28T06:25:35.283364Z,128,3.377056
benefits.gov,benefits.gov,https://benefits.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,False,True,True,True,False,,2018-04-28T06:19:14.650094Z,2018-04-28T06:19:16.228949Z,1.578855,12e35a8a-4aac-11e8-bc31-d996dbc2fdb5,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]7acc18f3c8f04d26a48615198bf51def,2018-04-28T06:19:14.65956Z,2018-04-28T06:19:16.224505Z,128,1.564945
bep.gov,bep.gov,http://bep.gov,True,False,,True,False,False,False,False,False,False,False,False,,,False,False,False,True,True,True,False,False,False,,2018-04-28T06:20:21.294249Z,2018-04-28T06:20:22.936042Z,1.641793,3a9c92f3-4aac-11e8-a3a9-8fcac87ad722,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]004864a9b4ec476abd4bdb312f7068d6,2018-04-28T06:20:21.30817Z,2018-04-28T06:20:22.930765Z,128,1.622595
betobaccofree.gov,betobaccofree.gov,https://betobaccofree.gov,True,True,https://betobaccofree.hhs.gov/,True,True,False,True,False,False,False,False,True,max-age=31536000;includeSubDomains;preload,31536000,True,True,False,True,True,True,True,True,False,,2018-04-28T06:16:42.24192Z,2018-04-28T06:16:44.848656Z,2.606736,b80bbc54-4aab-11e8-b7b8-af97dd4d8ec2,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]b5f18b420bda4cfd84b9ab799676f93d,2018-04-28T06:16:42.252138Z,2018-04-28T06:16:44.84461Z,128,2.592472
bfem.gov,bfem.gov,https://bfem.gov,True,True,https://arc.publicdebt.treas.gov/financial_management_budget_formulation.htm,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,False,True,True,True,False,,2018-04-28T06:20:22.927534Z,2018-04-28T06:20:24.920281Z,1.992747,3b95bf2c-4aac-11e8-82d7-bb3e06072881,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]004864a9b4ec476abd4bdb312f7068d6,2018-04-28T06:20:22.952749Z,2018-04-28T06:20:24.91525Z,128,1.962501
bia.gov,bia.gov,https://www.bia.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True,False,,2018-04-28T06:19:38.350774Z,2018-04-28T06:19:40.966346Z,2.615572,210499a0-4aac-11e8-a58d-914fcb37ddfa,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]de0cb6fb638740a98402f78337166a04,2018-04-28T06:19:38.365168Z,2018-04-28T06:19:40.928911Z,128,2.563743
bioethics.gov,bioethics.gov,http://bioethics.gov,False,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,,2018-04-28T06:16:43.146076Z,2018-04-28T06:17:24.287208Z,41.141132,b895866e-4aab-11e8-9358-73aaa652a114,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]e993a21dead149cfa98f4a88fe52af81,2018-04-28T06:16:43.156318Z,2018-04-28T06:17:24.28286Z,128,41.126542
