Domain,Base Domain,Canonical URL,Live,Redirect,Redirect To,Valid HTTPS,Defaults to HTTPS,Downgrades HTTPS,Strictly Forces HTTPS,HTTPS Bad Chain,HTTPS Bad Hostname,HTTPS Expired Cert,HSTS,HSTS Header,HSTS Max Age,HSTS Entire Domain,HSTS Preload Ready,HSTS Preload Pending,HSTS Preloaded,Domain Supports HTTPS,Domain Enforces HTTPS,Domain Uses Strong HSTS
pakistan.usaid.gov,usaid.gov,https://pakistan.usaid.gov,True,False,,True,True,True,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,False,True
panama.usaid.gov,usaid.gov,https://panama.usaid.gov,True,False,,True,True,True,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,False,True
paraguay.usaid.gov,usaid.gov,https://paraguay.usaid.gov,True,False,,True,True,True,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,False,True
philippines.usaid.gov,usaid.gov,https://philippines.usaid.gov,True,False,,True,True,True,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,False,True
forward.usaid.gov,usaid.gov,http://forward.usaid.gov,True,True,,True,False,False,True,False,False,False,False,,,False,False,False,False,True,True,False
portfolio.usaid.gov,usaid.gov,http://portfolio.usaid.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False,False,False,False,False
quest.usaid.gov,usaid.gov,http://quest.usaid.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
peru.usaid.gov,usaid.gov,https://peru.usaid.gov,True,False,,True,True,True,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,False,True
results.usaid.gov,usaid.gov,https://results.usaid.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,True,True,True
sa.usaid.gov,usaid.gov,https://sa.usaid.gov,True,False,,True,True,True,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,False,True
russia.usaid.gov,usaid.gov,https://russia.usaid.gov,True,False,,True,True,True,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,False,True
sbc.usaid.gov,usaid.gov,https://sbc.usaid.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,True,True,False
rwanda.usaid.gov,usaid.gov,https://rwanda.usaid.gov,True,False,,True,True,True,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,False,True
serbia-montenegro.usaid.gov,usaid.gov,https://serbia-montenegro.usaid.gov,True,False,,True,True,True,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,False,True
sierraleone.usaid.gov,usaid.gov,https://sierraleone.usaid.gov,True,False,,True,True,True,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,False,True
senegal.usaid.gov,usaid.gov,https://senegal.usaid.gov,True,False,,True,True,True,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,False,True
scms.usaid.gov,usaid.gov,https://scms.usaid.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,True,True,True
serbia.usaid.gov,usaid.gov,https://serbia.usaid.gov,True,False,,True,True,True,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,False,True
searchblog.usa.gov,usa.gov,http://searchblog.usa.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
southernafrica.usaid.gov,usaid.gov,https://southernafrica.usaid.gov,True,False,,True,True,True,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,False,True
tanzania.usaid.gov,usaid.gov,https://tanzania.usaid.gov,True,False,,True,True,True,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,False,True
timor-leste.usaid.gov,usaid.gov,https://timor-leste.usaid.gov,True,False,,True,True,True,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,False,True
southafrica.usaid.gov,usaid.gov,https://southafrica.usaid.gov,True,False,,True,True,True,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,False,True
srilanka.usaid.gov,usaid.gov,https://srilanka.usaid.gov,True,False,,True,True,True,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,False,True
gemini.info.usaid.gov,usaid.gov,http://gemini.info.usaid.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
apps1.info.usaid.gov,usaid.gov,http://apps1.info.usaid.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
stories.usaid.gov,usaid.gov,https://stories.usaid.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,True,True,False
transition.usaid.gov,usaid.gov,https://transition.usaid.gov,True,False,,True,True,True,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,False,True
ukraine.usaid.gov,usaid.gov,https://ukraine.usaid.gov,True,False,,True,True,True,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,False,True
university.usaid.gov,usaid.gov,http://university.usaid.gov,True,True,https://workplace-usaid.csod.com/samldefault.aspx,True,False,False,True,False,False,False,False,,,False,False,False,False,True,True,False
uganda.usaid.gov,usaid.gov,https://uganda.usaid.gov,True,False,,True,True,True,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,False,True
trainet-vcs.usaid.gov,usaid.gov,http://trainet-vcs.usaid.gov,True,False,,False,False,False,False,True,False,False,False,,,False,False,False,False,True,False,False
westafrica.usaid.gov,usaid.gov,https://westafrica.usaid.gov,True,False,,True,True,True,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,False,True
wlid.usaid.gov,usaid.gov,http://wlid.usaid.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
vietnam.usaid.gov,usaid.gov,https://vietnam.usaid.gov,True,False,,True,True,True,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,False,True
westbankgaza.usaid.gov,usaid.gov,https://westbankgaza.usaid.gov,True,False,,True,True,True,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,False,True
ac.usajobs.gov,usajobs.gov,https://ac.usajobs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,True,True,True
trainethelp.usaid.gov,usaid.gov,http://trainethelp.usaid.gov,True,False,,False,False,False,False,True,True,False,False,,,False,False,False,False,False,False,False
airforce.usajobs.gov,usajobs.gov,https://airforce.usajobs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,True,True,True
zimbabwe.usaid.gov,usaid.gov,https://zimbabwe.usaid.gov,True,False,,True,True,True,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,False,True
zambia.usaid.gov,usaid.gov,https://zambia.usaid.gov,True,False,,True,True,True,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,False,True
armycivilianservice.usajobs.gov,usajobs.gov,https://armycivilianservice.usajobs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,True,True,True
atf.usajobs.gov,usajobs.gov,https://atf.usajobs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,True,True,True
blm.usajobs.gov,usajobs.gov,https://blm.usajobs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,True,True,True
arcivilianservice.usajobs.gov,usajobs.gov,https://arcivilianservice.usajobs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,True,True,True
trainetweb.usaid.gov,usaid.gov,http://trainetweb.usaid.gov,True,False,,False,False,False,False,True,True,False,False,,,False,False,False,False,False,False,False
career.usajobs.gov,usajobs.gov,https://career.usajobs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,True,True,True
custhelp.usajobs.gov,usajobs.gov,https://custhelp.usajobs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,True,True,True
dhs.usajobs.gov,usajobs.gov,https://dhs.usajobs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,True,True,True
doc.usajobs.gov,usajobs.gov,https://doc.usajobs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,True,True,True
dod-dcpas.usajobs.gov,usajobs.gov,https://dod-dcpas.usajobs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,True,True,True
dod.usajobs.gov,usajobs.gov,https://dod.usajobs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,True,True,True
dfas.usajobs.gov,usajobs.gov,https://dfas.usajobs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,True,True,True
doe.usajobs.gov,usajobs.gov,https://doe.usajobs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,True,True,True
dod-ea.usajobs.gov,usajobs.gov,https://dod-ea.usajobs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,True,True,True
doj.usajobs.gov,usajobs.gov,https://doj.usajobs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,True,True,True
don.usajobs.gov,usajobs.gov,https://don.usajobs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,True,True,True
doi-firejobs.usajobs.gov,usajobs.gov,https://doi-firejobs.usajobs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,True,True,True
dot.usajobs.gov,usajobs.gov,https://dot.usajobs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,True,True,True
faa.usajobs.gov,usajobs.gov,https://faa.usajobs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,True,True,True
faai.usajobs.gov,usajobs.gov,https://faai.usajobs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,True,True,True
fbi.usajobs.gov,usajobs.gov,https://fbi.usajobs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,True,True,True
fca.usajobs.gov,usajobs.gov,https://fca.usajobs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,True,True,True
help.usajobs.gov,usajobs.gov,https://www.help.usajobs.gov,True,False,,False,True,False,True,False,True,False,False,,,True,False,False,False,False,False,False
hhs.usajobs.gov,usajobs.gov,https://hhs.usajobs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,True,True,True
gsa-sesjobs.usajobs.gov,usajobs.gov,https://gsa-sesjobs.usajobs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,True,True,True
hhs-hrsa.usajobs.gov,usajobs.gov,https://hhs-hrsa.usajobs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,True,True,True
gsa.usajobs.gov,usajobs.gov,https://gsa.usajobs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,True,True,True
gsai.usajobs.gov,usajobs.gov,https://gsai.usajobs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,True,True,True
hiringfair.usajobs.gov,usajobs.gov,https://hiringfair.usajobs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,True,True,True
hud.usajobs.gov,usajobs.gov,https://hud.usajobs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,True,True,True
irs.usajobs.gov,usajobs.gov,https://irs.usajobs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,True,True,True
media.usajobs.gov,usajobs.gov,https://media.usajobs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,True,True,True
my.usajobs.gov,usajobs.gov,https://my.usajobs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,True,True,True
jobsearch.usajobs.gov,usajobs.gov,https://jobsearch.usajobs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,True,True,True
